time,flow,temp,salt
1983-11-01 00:00:00,    0.000000,   10.216242,    0.000000
1983-11-02 00:00:00,    0.000000,   10.224837,    0.000000
1983-11-03 00:00:00,    0.000000,   10.230216,    0.000000
1983-11-04 00:00:00,    0.000000,   10.233147,    0.000000
1983-11-05 00:00:00,    0.000000,   10.235751,    0.000000
1983-11-06 00:00:00,    0.000000,   10.238119,    0.000000
1983-11-07 00:00:00,    0.000000,   10.240117,    0.000000
1983-11-08 00:00:00,    0.000000,   10.242145,    0.000000
1983-11-09 00:00:00,    0.000000,   10.243896,    0.000000
1983-11-10 00:00:00,    0.000000,   10.246082,    0.000000
1983-11-11 00:00:00,    0.000000,   10.250845,    0.000000
1983-11-12 00:00:00,    0.000000,   10.254845,    0.000000
1983-11-13 00:00:00,    0.000000,   10.257285,    0.000000
1983-11-14 00:00:00,    0.000000,   10.259273,    0.000000
1983-11-15 00:00:00,    0.000000,   10.261994,    0.000000
1983-11-16 00:00:00,    0.000000,   10.267224,    0.000000
1983-11-17 00:00:00,    0.000000,   10.271599,    0.000000
1983-11-18 00:00:00,    0.000000,   10.274257,    0.000000
1983-11-19 00:00:00,    0.000000,   10.276847,    0.000000
1983-11-20 00:00:00,    0.000000,   10.281943,    0.000000
1983-11-21 00:00:00,    0.000000,   10.287213,    0.000000
1983-11-22 00:00:00,    0.000000,   10.289663,    0.000000
1983-11-23 00:00:00,    0.000000,   10.291869,    0.000000
1983-11-24 00:00:00,    0.000000,   10.296198,    0.000000
1983-11-25 00:00:00,    0.000000,   10.304252,    0.000000
1983-11-26 00:00:00,    0.000000,   10.308533,    0.000000
1983-11-27 00:00:00,    0.000000,   10.311353,    0.000000
1983-11-28 00:00:00,    0.000000,   10.316295,    0.000000
1983-11-29 00:00:00,    0.000000,   10.319767,    0.000000
1983-11-30 00:00:00,    0.000000,   10.321728,    0.000000
1983-12-01 00:00:00,    0.000000,   10.323846,    0.000000
1983-12-02 00:00:00,    0.000000,   10.326617,    0.000000
1983-12-03 00:00:00,    0.000000,   10.330980,    0.000000
1983-12-04 00:00:00,    0.000000,   10.335952,    0.000000
1983-12-05 00:00:00,    0.000000,   10.339088,    0.000000
1983-12-06 00:00:00,    0.000000,   10.342751,    0.000000
1983-12-07 00:00:00,    0.000000,   10.349471,    0.000000
1983-12-08 00:00:00,    0.000000,   10.354035,    0.000000
1983-12-09 00:00:00,    0.000000,   10.357208,    0.000000
1983-12-10 00:00:00,    0.000000,   10.360154,    0.000000
1983-12-11 00:00:00,    0.000000,   10.364350,    0.000000
1983-12-12 00:00:00,    0.000000,   10.371966,    0.000000
1983-12-13 00:00:00,    0.000000,   10.376830,    0.000000
1983-12-14 00:00:00,    0.000000,   10.381335,    0.000000
1983-12-15 00:00:00,    0.000000,   10.385625,    0.000000
1983-12-16 00:00:00,    0.000000,   10.388930,    0.000000
1983-12-17 00:00:00,17030.458219,   10.393381,    0.000000
1983-12-18 00:00:00,208091.804577,   10.398375,    0.000000
1983-12-19 00:00:00,    0.000000,   10.401600,    0.000000
1983-12-20 00:00:00,145016.752441,   10.403835,    0.000000
1983-12-21 00:00:00,157973.967043,   10.406645,    0.000000
1983-12-22 00:00:00,    0.000000,   10.409138,    0.000000
1983-12-23 00:00:00,    0.000000,   10.411250,    0.000000
1983-12-24 00:00:00,    0.000000,   10.416539,    0.000000
1983-12-25 00:00:00,    0.000000,   10.431624,    0.000000
1983-12-26 00:00:00,    0.000000,   10.446375,    0.000000
1983-12-27 00:00:00,    0.000000,   10.452269,    0.000000
1983-12-28 00:00:00,    0.000000,   10.461401,    0.000000
1983-12-29 00:00:00,434111.926999,   10.475511,    0.000000
1983-12-30 00:00:00,465626.920155,   10.489022,    0.000000
1983-12-31 00:00:00,    0.000000,   10.523135,    0.000000
1984-01-01 00:00:00,    0.000000,   10.560647,    0.000000
1984-01-02 00:00:00,    0.000000,   10.575315,    0.000000
1984-01-03 00:00:00,    0.000000,   10.581693,    0.000000
1984-01-04 00:00:00,    0.000000,   10.586916,    0.000000
1984-01-05 00:00:00,    0.000000,   10.593090,    0.000000
1984-01-06 00:00:00,    0.000000,   10.600662,    0.000000
1984-01-07 00:00:00,    0.000000,   10.607948,    0.000000
1984-01-08 00:00:00,    0.000000,   10.616175,    0.000000
1984-01-09 00:00:00,    0.000000,   10.624728,    0.000000
1984-01-10 00:00:00,    0.000000,   10.640959,    0.000000
1984-01-11 00:00:00,    0.000000,   10.659847,    0.000000
1984-01-12 00:00:00,    0.000000,   10.670673,    0.000000
1984-01-13 00:00:00,    0.000000,   10.676476,    0.000000
1984-01-14 00:00:00,    0.000000,   10.685747,    0.000000
1984-01-15 00:00:00,    0.000000,   10.691757,    0.000000
1984-01-16 00:00:00,    0.000000,   10.694669,    0.000000
1984-01-17 00:00:00,    0.000000,   10.697487,    0.000000
1984-01-18 00:00:00,    0.000000,   10.701348,    0.000000
1984-01-19 00:00:00,    0.000000,   10.707379,    0.000000
1984-01-20 00:00:00,    0.000000,   10.718138,    0.000000
1984-01-21 00:00:00,    0.000000,   10.736653,    0.000000
1984-01-22 00:00:00,    0.000000,   10.762105,    0.000000
1984-01-23 00:00:00,    0.000000,   10.788364,    0.000000
1984-01-24 00:00:00,    0.000000,   10.801327,    0.000000
1984-01-25 00:00:00,    0.000000,   10.806670,    0.000000
1984-01-26 00:00:00,    0.000000,   10.811815,    0.000000
1984-01-27 00:00:00,    0.000000,   10.821366,    0.000000
1984-01-28 00:00:00,    0.000000,   10.833897,    0.000000
1984-01-29 00:00:00,    0.000000,   10.840807,    0.000000
1984-01-30 00:00:00,    0.000000,   10.846946,    0.000000
1984-01-31 00:00:00,    0.000000,   10.854106,    0.000000
1984-02-01 00:00:00,    0.000000,   10.860568,    0.000000
1984-02-02 00:00:00,    0.000000,   10.865999,    0.000000
1984-02-03 00:00:00,    0.000000,   10.870504,    0.000000
1984-02-04 00:00:00,    0.000000,   10.877063,    0.000000
1984-02-05 00:00:00,    0.000000,   10.886399,    0.000000
1984-02-06 00:00:00,    0.000000,   10.897404,    0.000000
1984-02-07 00:00:00,    0.000000,   10.910208,    0.000000
1984-02-08 00:00:00,    0.000000,   10.920474,    0.000000
1984-02-09 00:00:00,    0.000000,   10.931671,    0.000000
1984-02-10 00:00:00,    0.000000,   10.941385,    0.000000
1984-02-11 00:00:00,    0.000000,   10.951124,    0.000000
1984-02-12 00:00:00,    0.000000,   10.963172,    0.000000
1984-02-13 00:00:00,    0.000000,   10.972367,    0.000000
1984-02-14 00:00:00,    0.000000,   10.977544,    0.000000
1984-02-15 00:00:00,    0.000000,   10.981462,    0.000000
1984-02-16 00:00:00,    0.000000,   10.984539,    0.000000
1984-02-17 00:00:00,    0.000000,   10.986907,    0.000000
1984-02-18 00:00:00,    0.000000,   10.989175,    0.000000
1984-02-19 00:00:00,    0.000000,   10.992033,    0.000000
1984-02-20 00:00:00,    0.000000,   10.994878,    0.000000
1984-02-21 00:00:00,    0.000000,   10.999943,    0.000000
1984-02-22 00:00:00,    0.000000,   11.008844,    0.000000
1984-02-23 00:00:00,377823.524228,   11.019348,    0.000000
1984-02-24 00:00:00,    0.000000,   11.027474,    0.000000
1984-02-25 00:00:00,    0.000000,   11.031880,    0.000000
1984-02-26 00:00:00,    0.000000,   11.039015,    0.000000
1984-02-27 00:00:00,    0.000000,   11.061369,    0.000000
1984-02-28 00:00:00,    0.000000,   11.115664,    0.000000
1984-02-29 00:00:00,    0.000000,   11.167854,    0.000000
1984-03-01 00:00:00,    0.000000,   11.183673,    0.000000
1984-03-02 00:00:00,    0.000000,   11.186789,    0.000000
1984-03-03 00:00:00,    0.000000,   11.189038,    0.000000
1984-03-04 00:00:00,    0.000000,   11.193736,    0.000000
1984-03-05 00:00:00,    0.000000,   11.205560,    0.000000
1984-03-06 00:00:00,    0.000000,   11.229487,    0.000000
1984-03-07 00:00:00,    0.000000,   11.252864,    0.000000
1984-03-08 00:00:00,    0.000000,   11.267657,    0.000000
1984-03-09 00:00:00,    0.000000,   11.276152,    0.000000
1984-03-10 00:00:00,    0.000000,   11.280438,    0.000000
1984-03-11 00:00:00,    0.000000,   11.283754,    0.000000
1984-03-12 00:00:00,    0.000000,   11.292623,    0.000000
1984-03-13 00:00:00,    0.000000,   11.308234,    0.000000
1984-03-14 00:00:00,    0.000000,   11.319588,    0.000000
1984-03-15 00:00:00,    0.000000,   11.331984,    0.000000
1984-03-16 00:00:00,    0.000000,   11.338844,    0.000000
1984-03-17 00:00:00,    0.000000,   11.341721,    0.000000
1984-03-18 00:00:00,    0.000000,   11.344322,    0.000000
1984-03-19 00:00:00,    0.000000,   11.348384,    0.000000
1984-03-20 00:00:00,    0.000000,   11.362087,    0.000000
1984-03-21 00:00:00,    0.000000,   11.386115,    0.000000
1984-03-22 00:00:00,    0.000000,   11.394576,    0.000000
1984-03-23 00:00:00,    0.000000,   11.397968,    0.000000
1984-03-24 00:00:00,    0.000000,   11.404287,    0.000000
1984-03-25 00:00:00,    0.000000,   11.414204,    0.000000
1984-03-26 00:00:00,    0.000000,   11.423235,    0.000000
1984-03-27 00:00:00,    0.000000,   11.433420,    0.000000
1984-03-28 00:00:00,    0.000000,   11.473596,    0.000000
1984-03-29 00:00:00,    0.000000,   11.568621,    0.000000
1984-03-30 00:00:00,    0.000000,   11.614823,    0.000000
1984-03-31 00:00:00,    0.000000,   11.622046,    0.000000
1984-04-01 00:00:00,    0.000000,   11.625541,    0.000000
1984-04-02 00:00:00,    0.000000,   11.629932,    0.000000
1984-04-03 00:00:00,    0.000000,   11.639016,    0.000000
1984-04-04 00:00:00,    0.000000,   11.656822,    0.000000
1984-04-05 00:00:00,    0.000000,   11.681146,    0.000000
1984-04-06 00:00:00,    0.000000,   11.695792,    0.000000
1984-04-07 00:00:00,    0.000000,   11.701418,    0.000000
1984-04-08 00:00:00,    0.000000,   11.705106,    0.000000
1984-04-09 00:00:00,    0.000000,   11.713336,    0.000000
1984-04-10 00:00:00,    0.000000,   11.722691,    0.000000
1984-04-11 00:00:00,    0.000000,   11.725924,    0.000000
1984-04-12 00:00:00,    0.000000,   11.728185,    0.000000
1984-04-13 00:00:00,    0.000000,   11.730095,    0.000000
1984-04-14 00:00:00,    0.000000,   11.732170,    0.000000
1984-04-15 00:00:00,    0.000000,   11.736234,    0.000000
1984-04-16 00:00:00,    0.000000,   11.743123,    0.000000
1984-04-17 00:00:00,    0.000000,   11.753378,    0.000000
1984-04-18 00:00:00,    0.000000,   11.763082,    0.000000
1984-04-19 00:00:00,    0.000000,   11.767784,    0.000000
1984-04-20 00:00:00,    0.000000,   11.770439,    0.000000
1984-04-21 00:00:00,    0.000000,   11.773264,    0.000000
1984-04-22 00:00:00,    0.000000,   11.776298,    0.000000
1984-04-23 00:00:00,    0.000000,   11.781897,    0.000000
1984-04-24 00:00:00,    0.000000,   11.788856,    0.000000
1984-04-25 00:00:00,    0.000000,   11.791823,    0.000000
1984-04-26 00:00:00,    0.000000,   11.793858,    0.000000
1984-04-27 00:00:00,    0.000000,   11.795938,    0.000000
1984-04-28 00:00:00,    0.000000,   11.797860,    0.000000
1984-04-29 00:00:00,    0.000000,   11.799900,    0.000000
1984-04-30 00:00:00,    0.000000,   11.801842,    0.000000
1984-05-01 00:00:00,    0.000000,   11.803529,    0.000000
1984-05-02 00:00:00,    0.000000,   11.805584,    0.000000
1984-05-03 00:00:00,    0.000000,   11.809994,    0.000000
1984-05-04 00:00:00,    0.000000,   11.817759,    0.000000
1984-05-05 00:00:00,    0.000000,   11.822617,    0.000000
1984-05-06 00:00:00,    0.000000,   11.825045,    0.000000
1984-05-07 00:00:00,    0.000000,   11.827206,    0.000000
1984-05-08 00:00:00,    0.000000,   11.829832,    0.000000
1984-05-09 00:00:00,    0.000000,   11.832982,    0.000000
1984-05-10 00:00:00,    0.000000,   11.835555,    0.000000
1984-05-11 00:00:00,    0.000000,   11.838042,    0.000000
1984-05-12 00:00:00,    0.000000,   11.840588,    0.000000
1984-05-13 00:00:00,    0.000000,   11.842891,    0.000000
1984-05-14 00:00:00,    0.000000,   11.844808,    0.000000
1984-05-15 00:00:00,    0.000000,   11.846471,    0.000000
1984-05-16 00:00:00,    0.000000,   11.848304,    0.000000
1984-05-17 00:00:00,    0.000000,   11.851619,    0.000000
1984-05-18 00:00:00,    0.000000,   11.855458,    0.000000
1984-05-19 00:00:00,    0.000000,   11.857939,    0.000000
1984-05-20 00:00:00,    0.000000,   11.860327,    0.000000
1984-05-21 00:00:00,    0.000000,   11.862997,    0.000000
1984-05-22 00:00:00,    0.000000,   11.865745,    0.000000
1984-05-23 00:00:00,    0.000000,   11.868416,    0.000000
1984-05-24 00:00:00,    0.000000,   11.870192,    0.000000
1984-05-25 00:00:00,    0.000000,   11.871722,    0.000000
1984-05-26 00:00:00,    0.000000,   11.873467,    0.000000
1984-05-27 00:00:00,    0.000000,   11.875848,    0.000000
1984-05-28 00:00:00,    0.000000,   11.878660,    0.000000
1984-05-29 00:00:00,    0.000000,   11.881407,    0.000000
1984-05-30 00:00:00,    0.000000,   11.883520,    0.000000
1984-05-31 00:00:00,    0.000000,   11.885633,    0.000000
1984-06-01 00:00:00,    0.000000,   11.888120,    0.000000
1984-06-02 00:00:00,    0.000000,   11.890005,    0.000000
1984-06-03 00:00:00,    0.000000,   11.891599,    0.000000
1984-06-04 00:00:00,    0.000000,   11.893169,    0.000000
1984-06-05 00:00:00,    0.000000,   11.894842,    0.000000
1984-06-06 00:00:00,    0.000000,   11.896871,    0.000000
1984-06-07 00:00:00,    0.000000,   11.899140,    0.000000
1984-06-08 00:00:00,    0.000000,   11.901899,    0.000000
1984-06-09 00:00:00,    0.000000,   11.904664,    0.000000
1984-06-10 00:00:00,    0.000000,   11.906707,    0.000000
1984-06-11 00:00:00,    0.000000,   11.908512,    0.000000
1984-06-12 00:00:00,    0.000000,   11.910514,    0.000000
1984-06-13 00:00:00,    0.000000,   11.912402,    0.000000
1984-06-14 00:00:00,    0.000000,   11.914355,    0.000000
1984-06-15 00:00:00,    0.000000,   11.916938,    0.000000
1984-06-16 00:00:00,    0.000000,   11.919816,    0.000000
1984-06-17 00:00:00,    0.000000,   11.922078,    0.000000
1984-06-18 00:00:00,    0.000000,   11.923691,    0.000000
1984-06-19 00:00:00,    0.000000,   11.925195,    0.000000
1984-06-20 00:00:00,    0.000000,   11.926754,    0.000000
1984-06-21 00:00:00,    0.000000,   11.928326,    0.000000
1984-06-22 00:00:00,    0.000000,   11.930160,    0.000000
1984-06-23 00:00:00,    0.000000,   11.932417,    0.000000
1984-06-24 00:00:00,    0.000000,   11.934536,    0.000000
1984-06-25 00:00:00,    0.000000,   11.936756,    0.000000
1984-06-26 00:00:00,    0.000000,   11.938885,    0.000000
1984-06-27 00:00:00,    0.000000,   11.940555,    0.000000
1984-06-28 00:00:00,    0.000000,   11.942382,    0.000000
1984-06-29 00:00:00,    0.000000,   11.944959,    0.000000
1984-06-30 00:00:00,    0.000000,   11.947741,    0.000000
1984-07-01 00:00:00,    0.000000,   11.949804,    0.000000
1984-07-02 00:00:00,    0.000000,   11.951402,    0.000000
1984-07-03 00:00:00,    0.000000,   11.952959,    0.000000
1984-07-04 00:00:00,    0.000000,   11.954555,    0.000000
1984-07-05 00:00:00,    0.000000,   11.956198,    0.000000
1984-07-06 00:00:00,    0.000000,   11.957812,    0.000000
1984-07-07 00:00:00,    0.000000,   11.959343,    0.000000
1984-07-08 00:00:00,    0.000000,   11.960814,    0.000000
1984-07-09 00:00:00,    0.000000,   11.962292,    0.000000
1984-07-10 00:00:00,    0.000000,   11.963768,    0.000000
1984-07-11 00:00:00,    0.000000,   11.965210,    0.000000
1984-07-12 00:00:00,    0.000000,   11.966693,    0.000000
1984-07-13 00:00:00,    0.000000,   11.968362,    0.000000
1984-07-14 00:00:00,    0.000000,   11.970055,    0.000000
1984-07-15 00:00:00,    0.000000,   11.971655,    0.000000
1984-07-16 00:00:00,    0.000000,   11.973416,    0.000000
1984-07-17 00:00:00,    0.000000,   11.975477,    0.000000
1984-07-18 00:00:00,    0.000000,   11.977747,    0.000000
1984-07-19 00:00:00,    0.000000,   11.979772,    0.000000
1984-07-20 00:00:00,    0.000000,   11.981543,    0.000000
1984-07-21 00:00:00,    0.000000,   11.983204,    0.000000
1984-07-22 00:00:00,    0.000000,   11.984772,    0.000000
1984-07-23 00:00:00,    0.000000,   11.986435,    0.000000
1984-07-24 00:00:00,    0.000000,   11.988467,    0.000000
1984-07-25 00:00:00,    0.000000,   11.990665,    0.000000
1984-07-26 00:00:00,    0.000000,   11.992704,    0.000000
1984-07-27 00:00:00,    0.000000,   11.994591,    0.000000
1984-07-28 00:00:00,    0.000000,   11.996386,    0.000000
1984-07-29 00:00:00,    0.000000,   11.998411,    0.000000
1984-07-30 00:00:00,    0.000000,   12.000921,    0.000000
1984-07-31 00:00:00,    0.000000,   12.003222,    0.000000
1984-08-01 00:00:00,    0.000000,   12.005193,    0.000000
1984-08-02 00:00:00,    0.000000,   12.007139,    0.000000
1984-08-03 00:00:00,    0.000000,   12.009220,    0.000000
1984-08-04 00:00:00,    0.000000,   12.011225,    0.000000
1984-08-05 00:00:00,    0.000000,   12.012750,    0.000000
1984-08-06 00:00:00,    0.000000,   12.014172,    0.000000
1984-08-07 00:00:00,319628.676465,   12.015627,    0.000000
1984-08-08 00:00:00,159678.923525,   12.017134,    0.000000
1984-08-09 00:00:00,    0.000000,   12.018612,    0.000000
1984-08-10 00:00:00,    0.000000,   12.020085,    0.000000
1984-08-11 00:00:00,    0.000000,   12.021733,    0.000000
1984-08-12 00:00:00,    0.000000,   12.023374,    0.000000
1984-08-13 00:00:00,    0.000000,   12.024842,    0.000000
1984-08-14 00:00:00,    0.000000,   12.026233,    0.000000
1984-08-15 00:00:00,    0.000000,   12.027625,    0.000000
1984-08-16 00:00:00,    0.000000,   12.029060,    0.000000
1984-08-17 00:00:00,    0.000000,   12.030469,    0.000000
1984-08-18 00:00:00,    0.000000,   12.031917,    0.000000
1984-08-19 00:00:00,    0.000000,   12.033802,    0.000000
1984-08-20 00:00:00,    0.000000,   12.036282,    0.000000
1984-08-21 00:00:00,    0.000000,   12.038307,    0.000000
1984-08-22 00:00:00,    0.000000,   12.039867,    0.000000
1984-08-23 00:00:00,33042.276586,   12.041284,    0.000000
1984-08-24 00:00:00,98879.916183,   12.042658,    0.000000
1984-08-25 00:00:00,33361.579963,   12.044038,    0.000000
1984-08-26 00:00:00,422677.973866,   12.045489,    0.000000
1984-08-27 00:00:00,274478.224744,   12.047240,    0.000000
1984-08-28 00:00:00,    0.000000,   12.049031,    0.000000
1984-08-29 00:00:00,    0.000000,   12.050573,    0.000000
1984-08-30 00:00:00,    0.000000,   12.051971,    0.000000
1984-08-31 00:00:00,    0.000000,   12.053357,    0.000000
1984-09-01 00:00:00,    0.000000,   12.054750,    0.000000
1984-09-02 00:00:00,    0.000000,   12.056196,    0.000000
1984-09-03 00:00:00,    0.000000,   12.057688,    0.000000
1984-09-04 00:00:00,    0.000000,   12.059154,    0.000000
1984-09-05 00:00:00,    0.000000,   12.060602,    0.000000
1984-09-06 00:00:00,109498.439458,   12.062147,    0.000000
1984-09-07 00:00:00,    0.000000,   12.064641,    0.000000
1984-09-08 00:00:00,    0.000000,   12.068730,    0.000000
1984-09-09 00:00:00,    0.000000,   12.073024,    0.000000
1984-09-10 00:00:00,    0.000000,   12.076829,    0.000000
1984-09-11 00:00:00,    0.000000,   12.079174,    0.000000
1984-09-12 00:00:00,    0.000000,   12.080640,    0.000000
1984-09-13 00:00:00,    0.000000,   12.082007,    0.000000
1984-09-14 00:00:00,    0.000000,   12.083473,    0.000000
1984-09-15 00:00:00,    0.000000,   12.084985,    0.000000
1984-09-16 00:00:00,    0.000000,   12.086595,    0.000000
1984-09-17 00:00:00,    0.000000,   12.088882,    0.000000
1984-09-18 00:00:00,    0.000000,   12.092454,    0.000000
1984-09-19 00:00:00,    0.000000,   12.096288,    0.000000
1984-09-20 00:00:00,    0.000000,   12.099675,    0.000000
1984-09-21 00:00:00,    0.000000,   12.102918,    0.000000
1984-09-22 00:00:00,    0.000000,   12.106766,    0.000000
1984-09-23 00:00:00,    0.000000,   12.112043,    0.000000
1984-09-24 00:00:00,    0.000000,   12.118041,    0.000000
1984-09-25 00:00:00,    0.000000,   12.124788,    0.000000
1984-09-26 00:00:00,    0.000000,   12.131848,    0.000000
1984-09-27 00:00:00,    0.000000,   12.140717,    0.000000
1984-09-28 00:00:00,    0.000000,   12.151634,    0.000000
1984-09-29 00:00:00,    0.000000,   12.157438,    0.000000
1984-09-30 00:00:00,    0.000000,   12.159463,    0.000000
1984-10-01 00:00:00,    0.000000,   12.161515,    0.000000
1984-10-02 00:00:00,    0.000000,   12.164629,    0.000000
1984-10-03 00:00:00,    0.000000,   12.167927,    0.000000
1984-10-04 00:00:00,    0.000000,   12.170645,    0.000000
1984-10-05 00:00:00,    0.000000,   12.173744,    0.000000
1984-10-06 00:00:00,    0.000000,   12.178294,    0.000000
1984-10-07 00:00:00,    0.000000,   12.183739,    0.000000
1984-10-08 00:00:00,    0.000000,   12.188533,    0.000000
1984-10-09 00:00:00,    0.000000,   12.194119,    0.000000
1984-10-10 00:00:00,    0.000000,   12.200894,    0.000000
1984-10-11 00:00:00,    0.000000,   12.208063,    0.000000
1984-10-12 00:00:00,    0.000000,   12.212936,    0.000000
1984-10-13 00:00:00,    0.000000,   12.215132,    0.000000
1984-10-14 00:00:00,    0.000000,   12.216814,    0.000000
1984-10-15 00:00:00,    0.000000,   12.218500,    0.000000
1984-10-16 00:00:00,    0.000000,   12.219955,    0.000000
1984-10-17 00:00:00,    0.000000,   12.221281,    0.000000
1984-10-18 00:00:00,    0.000000,   12.222688,    0.000000
1984-10-19 00:00:00,    0.000000,   12.224229,    0.000000
1984-10-20 00:00:00,    0.000000,   12.225995,    0.000000
1984-10-21 00:00:00,    0.000000,   12.228022,    0.000000
1984-10-22 00:00:00,    0.000000,   12.230433,    0.000000
1984-10-23 00:00:00,    0.000000,   12.234098,    0.000000
1984-10-24 00:00:00,    0.000000,   12.238169,    0.000000
1984-10-25 00:00:00,    0.000000,   12.243082,    0.000000
1984-10-26 00:00:00,    0.000000,   12.249297,    0.000000
1984-10-27 00:00:00,    0.000000,   12.254235,    0.000000
1984-10-28 00:00:00,    0.000000,   12.257514,    0.000000
1984-10-29 00:00:00,    0.000000,   12.259951,    0.000000
1984-10-30 00:00:00,    0.000000,   12.262600,    0.000000
1984-10-31 00:00:00,    0.000000,   12.267195,    0.000000
1984-11-01 00:00:00,    0.000000,   12.273079,    0.000000
1984-11-02 00:00:00,    0.000000,   12.277523,    0.000000
1984-11-03 00:00:00,    0.000000,   12.280487,    0.000000
1984-11-04 00:00:00,    0.000000,   12.282287,    0.000000
1984-11-05 00:00:00,    0.000000,   12.283911,    0.000000
1984-11-06 00:00:00,    0.000000,   12.287645,    0.000000
1984-11-07 00:00:00,    0.000000,   12.294344,    0.000000
1984-11-08 00:00:00,    0.000000,   12.300437,    0.000000
1984-11-09 00:00:00,    0.000000,   12.305321,    0.000000
1984-11-10 00:00:00,    0.000000,   12.308057,    0.000000
1984-11-11 00:00:00,    0.000000,   12.311218,    0.000000
1984-11-12 00:00:00,    0.000000,   12.317715,    0.000000
1984-11-13 00:00:00,    0.000000,   12.323646,    0.000000
1984-11-14 00:00:00,    0.000000,   12.328240,    0.000000
1984-11-15 00:00:00,    0.000000,   12.331565,    0.000000
1984-11-16 00:00:00,    0.000000,   12.333503,    0.000000
1984-11-17 00:00:00,    0.000000,   12.335415,    0.000000
1984-11-18 00:00:00,    0.000000,   12.339093,    0.000000
1984-11-19 00:00:00,    0.000000,   12.344471,    0.000000
1984-11-20 00:00:00,    0.000000,   12.348675,    0.000000
1984-11-21 00:00:00,    0.000000,   12.353488,    0.000000
1984-11-22 00:00:00,    0.000000,   12.364182,    0.000000
1984-11-23 00:00:00,    0.000000,   12.391566,    0.000000
1984-11-24 00:00:00,    0.000000,   12.424819,    0.000000
1984-11-25 00:00:00,    0.000000,   12.436808,    0.000000
1984-11-26 00:00:00,    0.000000,   12.442199,    0.000000
1984-11-27 00:00:00,    0.000000,   12.448598,    0.000000
1984-11-28 00:00:00,    0.000000,   12.453697,    0.000000
1984-11-29 00:00:00,    0.000000,   12.457582,    0.000000
1984-11-30 00:00:00,    0.000000,   12.459708,    0.000000
1984-12-01 00:00:00,    0.000000,   12.461416,    0.000000
1984-12-02 00:00:00,    0.000000,   12.463569,    0.000000
1984-12-03 00:00:00,    0.000000,   12.465243,    0.000000
1984-12-04 00:00:00,    0.000000,   12.467109,    0.000000
1984-12-05 00:00:00,    0.000000,   12.471255,    0.000000
1984-12-06 00:00:00,    0.000000,   12.477735,    0.000000
1984-12-07 00:00:00,    0.000000,   12.489798,    0.000000
1984-12-08 00:00:00,    0.000000,   12.497525,    0.000000
1984-12-09 00:00:00,    0.000000,   12.500036,    0.000000
1984-12-10 00:00:00,    0.000000,   12.501653,    0.000000
1984-12-11 00:00:00,    0.000000,   12.503575,    0.000000
1984-12-12 00:00:00,    0.000000,   12.505622,    0.000000
1984-12-13 00:00:00,    0.000000,   12.507402,    0.000000
1984-12-14 00:00:00,    0.000000,   12.511005,    0.000000
1984-12-15 00:00:00,    0.000000,   12.518848,    0.000000
1984-12-16 00:00:00,    0.000000,   12.525815,    0.000000
1984-12-17 00:00:00,    0.000000,   12.530246,    0.000000
1984-12-18 00:00:00,    0.000000,   12.535129,    0.000000
1984-12-19 00:00:00,    0.000000,   12.538101,    0.000000
1984-12-20 00:00:00,    0.000000,   12.539562,    0.000000
1984-12-21 00:00:00,    0.000000,   12.540993,    0.000000
1984-12-22 00:00:00,    0.000000,   12.542626,    0.000000
1984-12-23 00:00:00,    0.000000,   12.544307,    0.000000
1984-12-24 00:00:00,    0.000000,   12.546483,    0.000000
1984-12-25 00:00:00,    0.000000,   12.549829,    0.000000
1984-12-26 00:00:00,    0.000000,   12.555044,    0.000000
1984-12-27 00:00:00,    0.000000,   12.562372,    0.000000
1984-12-28 00:00:00,    0.000000,   12.568003,    0.000000
1984-12-29 00:00:00,    0.000000,   12.572012,    0.000000
1984-12-30 00:00:00,    0.000000,   12.574751,    0.000000
1984-12-31 00:00:00,    0.000000,   12.577452,    0.000000
1985-01-01 00:00:00,    0.000000,   12.580956,    0.000000
1985-01-02 00:00:00,    0.000000,   12.584283,    0.000000
1985-01-03 00:00:00,    0.000000,   12.587680,    0.000000
1985-01-04 00:00:00,    0.000000,   12.595372,    0.000000
1985-01-05 00:00:00,    0.000000,   12.606498,    0.000000
1985-01-06 00:00:00,    0.000000,   12.611457,    0.000000
1985-01-07 00:00:00,    0.000000,   12.615250,    0.000000
1985-01-08 00:00:00,    0.000000,   12.619619,    0.000000
1985-01-09 00:00:00,    0.000000,   12.622757,    0.000000
1985-01-10 00:00:00,    0.000000,   12.625218,    0.000000
1985-01-11 00:00:00,    0.000000,   12.628476,    0.000000
1985-01-12 00:00:00,    0.000000,   12.637453,    0.000000
1985-01-13 00:00:00,    0.000000,   12.648097,    0.000000
1985-01-14 00:00:00,    0.000000,   12.652640,    0.000000
1985-01-15 00:00:00,    0.000000,   12.658550,    0.000000
1985-01-16 00:00:00,    0.000000,   12.664727,    0.000000
1985-01-17 00:00:00,    0.000000,   12.676977,    0.000000
1985-01-18 00:00:00,    0.000000,   12.702410,    0.000000
1985-01-19 00:00:00,    0.000000,   12.713759,    0.000000
1985-01-20 00:00:00,    0.000000,   12.722017,    0.000000
1985-01-21 00:00:00,    0.000000,   12.745979,    0.000000
1985-01-22 00:00:00,    0.000000,   12.766999,    0.000000
1985-01-23 00:00:00,    0.000000,   12.777430,    0.000000
1985-01-24 00:00:00,    0.000000,   12.789348,    0.000000
